"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"423","0.0109","0.257","0.379","1.04"
"424","0.0111","0.242","0.352","1.03"
"425","0.0113","0.254","0.381","1.06"
"426","0.0115","0.262","0.363","0.977"
"427","0.0118","0.224","0.315","0.995"
"428","0.012","0.245","0.369","1.07"
"429","0.0122","0.24","0.345","1.01"
"430","0.0124","0.234","0.34","1.03"
"431","0.0127","0.266","0.385","1.02"
"432","0.0129","0.219","0.295","0.952"
"433","0.0131","0.224","0.341","1.07"
"434","0.0134","0.234","0.351","1.06"
"435","0.0136","0.243","0.335","0.974"
"436","0.0139","0.2","0.268","0.948"
"437","0.0141","0.222","0.341","1.09"
"438","0.0144","0.224","0.337","1.06"
"439","0.0147","0.24","0.331","0.974"
"440","0.0149","0.199","0.266","0.946"
"441","0.0152","0.202","0.302","1.06"
"442","0.0155","0.207","0.3","1.03"
"443","0.0158","0.22","0.318","1.02"
"444","0.0161","0.208","0.296","1.01"
"445","0.0164","0.198","0.286","1.02"
"446","0.0167","0.211","0.281","0.94"
"447","0.017","0.177","0.238","0.951"
"448","0.0173","0.183","0.269","1.04"
"449","0.0176","0.194","0.268","0.975"
"450","0.0179","0.176","0.248","0.999"
"451","0.0183","0.191","0.29","1.07"
"452","0.0186","0.189","0.268","1"
"453","0.019","0.173","0.247","1.01"
"454","0.0193","0.182","0.276","1.07"
"455","0.0197","0.183","0.253","0.978"
"456","0.02","0.155","0.212","0.968"
"457","0.0204","0.166","0.242","1.03"
"458","0.0208","0.182","0.241","0.937"
"459","0.0212","0.161","0.218","0.961"
"460","0.0216","0.171","0.247","1.02"
"461","0.022","0.176","0.252","1.01"
"462","0.0224","0.17","0.255","1.06"
"463","0.0228","0.164","0.222","0.96"
"464","0.0232","0.147","0.196","0.946"
"465","0.0236","0.162","0.232","1.01"
"466","0.0241","0.157","0.221","0.997"
"467","0.0245","0.151","0.22","1.03"
"468","0.025","0.168","0.224","0.946"
"469","0.0254","0.152","0.224","1.04"
"470","0.0259","0.154","0.206","0.949"
"471","0.0264","0.149","0.21","1"
"472","0.0269","0.147","0.204","0.977"
"473","0.0274","0.141","0.194","0.974"
"474","0.0279","0.144","0.201","0.989"
"475","0.0284","0.136","0.186","0.972"
"476","0.0289","0.141","0.195","0.982"
"477","0.0295","0.135","0.19","0.995"
"478","0.03","0.14","0.191","0.965"
"479","0.0306","0.132","0.191","1.02"
"480","0.0311","0.142","0.19","0.95"
"481","0.0317","0.128","0.187","1.04"
"482","0.0323","0.132","0.184","0.987"
"483","0.0329","0.125","0.18","1.02"
"484","0.0335","0.113","0.157","0.983"
"485","0.0341","0.129","0.176","0.968"
"486","0.0348","0.119","0.174","1.03"
"487","0.0354","0.125","0.172","0.977"
"488","0.0361","0.117","0.167","1"
"489","0.0367","0.114","0.162","1.01"
"490","0.0374","0.122","0.167","0.97"
"491","0.0381","0.111","0.16","1.01"
"492","0.0388","0.109","0.156","1.01"
"493","0.0395","0.116","0.159","0.971"
"494","0.0403","0.113","0.156","0.981"
"495","0.041","0.106","0.154","1.03"
"496","0.0418","0.105","0.149","0.997"
"497","0.0425","0.113","0.155","0.967"
"498","0.0433","0.107","0.148","0.98"
"499","0.0441","0.0995","0.145","1.03"
"500","0.045","0.0982","0.14","1.01"
"501","0.0458","0.1","0.138","0.977"
"502","0.0466","0.107","0.148","0.977"
"503","0.0475","0.104","0.143","0.974"
"504","0.0484","0.0943","0.136","1.02"
"505","0.0493","0.0929","0.135","1.03"
"506","0.0502","0.0909","0.129","1.01"
"507","0.0511","0.0915","0.131","1.01"
"508","0.0521","0.0937","0.133","1"
"509","0.053","0.0921","0.127","0.978"
"510","0.054","0.0914","0.125","0.963"
"511","0.055","0.0946","0.128","0.958"
"512","0.056","0.0932","0.126","0.957"
"513","0.0571","0.0926","0.125","0.958"
"514","0.0581","0.0895","0.121","0.96"
"515","0.0592","0.0886","0.122","0.972"
"516","0.0603","0.0887","0.125","0.994"
"517","0.0614","0.082","0.117","1.01"
"518","0.0626","0.0775","0.11","1"
"519","0.0637","0.0792","0.115","1.02"
"520","0.0649","0.0806","0.115","1.01"
"521","0.0661","0.0842","0.117","0.986"
"522","0.0673","0.0844","0.116","0.969"
"523","0.0686","0.0806","0.113","0.995"
"524","0.0699","0.0742","0.106","1.01"
"525","0.0711","0.0784","0.111","0.997"
"526","0.0725","0.0802","0.11","0.971"
"527","0.0738","0.0741","0.105","1"
"528","0.0752","0.0751","0.106","1"
"529","0.0766","0.077","0.106","0.975"
"530","0.078","0.0705","0.1","1.01"
"531","0.0794","0.075","0.106","0.999"
"532","0.0809","0.0745","0.103","0.982"
"533","0.0824","0.0709","0.0998","0.995"
"534","0.0839","0.0769","0.106","0.979"
"535","0.0855","0.0699","0.0979","0.99"
"536","0.0871","0.0724","0.101","0.983"
"537","0.0887","0.0712","0.101","0.999"
"538","0.0903","0.0669","0.094","0.994"
"539","0.092","0.0684","0.0942","0.974"
"540","0.0937","0.0666","0.0929","0.986"
"541","0.0955","0.0668","0.0932","0.986"
"542","0.0972","0.0667","0.0925","0.98"
"543","0.099","0.0644","0.091","0.999"
"544","0.101","0.063","0.0884","0.991"
"545","0.103","0.0629","0.0882","0.991"
"546","0.105","0.0628","0.0879","0.989"
"547","0.107","0.0641","0.0892","0.984"
"548","0.109","0.0631","0.0878","0.984"
"549","0.111","0.0616","0.086","0.987"
"550","0.113","0.0617","0.0861","0.987"
"551","0.115","0.0618","0.0863","0.987"
"552","0.117","0.0615","0.0859","0.988"
"553","0.119","0.0596","0.0829","0.984"
"554","0.121","0.0578","0.0809","0.99"
"555","0.123","0.0611","0.0845","0.977"
"556","0.126","0.0588","0.0823","0.99"
"557","0.128","0.0606","0.085","0.992"
"558","0.13","0.055","0.077","0.989"
"559","0.133","0.0609","0.0845","0.982"
"560","0.135","0.058","0.0815","0.994"
"561","0.138","0.0574","0.0796","0.98"
"562","0.14","0.0581","0.0809","0.985"
"563","0.143","0.0564","0.0782","0.981"
"564","0.146","0.0557","0.0785","0.997"
"565","0.148","0.0562","0.0781","0.982"
"566","0.151","0.0532","0.0746","0.99"
"567","0.154","0.0541","0.0759","0.991"
"568","0.157","0.0556","0.0775","0.986"
"569","0.16","0.0555","0.077","0.981"
"570","0.163","0.0528","0.0737","0.988"
"571","0.166","0.0511","0.0711","0.984"
"572","0.169","0.0488","0.0687","0.995"
"573","0.172","0.0512","0.0715","0.987"
"574","0.175","0.0513","0.0723","0.995"
"575","0.178","0.0521","0.0734","0.996"
"576","0.182","0.0524","0.0743","1"
"577","0.185","0.0494","0.0707","1.01"
"578","0.188","0.0512","0.0727","1"
"579","0.192","0.0542","0.0771","1.01"
"580","0.195","0.0513","0.0731","1.01"
"581","0.199","0.0534","0.0759","1"
"582","0.203","0.0515","0.0732","1.01"
"583","0.206","0.0497","0.071","1.01"
"584","0.21","0.0493","0.0701","1.01"
"585","0.214","0.0485","0.0689","1"
"586","0.218","0.0593","0.0854","1.02"
"587","0.222","0.0591","0.0853","1.02"
"588","0.226","0.0615","0.089","1.02"
"589","0.23","0.0616","0.0881","1.01"
"590","0.235","0.063","0.0904","1.01"
"591","0.239","0.0579","0.083","1.01"
"592","0.244","0.0622","0.0881","1"
"593","0.248","0.0594","0.0849","1.01"
"594","0.253","0.0605","0.0857","1"
"595","0.257","0.062","0.0873","0.996"
"596","0.262","0.0614","0.0871","1"
"597","0.267","0.0641","0.0907","1"
"598","0.272","0.0634","0.0897","1"
"599","0.277","0.0602","0.0851","1"
"600","0.282","0.0606","0.0856","0.998"
