"Meas. Pts.","Friction Factor","Frictional Force","Sliding Speed","Normal Force"
"402","0.2193","0.3033","0.0001786","0.9777"
"403","0.2202","0.3049","0.0001752","0.9792"
"404","0.2206","0.3061","0.0001721","0.9812"
"405","0.2215","0.3074","0.000169","0.9813"
"406","0.2219","0.3087","0.0001659","0.9837"
"407","0.2202","0.307","0.0001629","0.9861"
"408","0.2223","0.31","0.0001599","0.9859"
"409","0.2227","0.3128","0.000157","0.9932"
"410","0.2243","0.315","0.0001541","0.9932"
"411","0.2253","0.3167","0.0001513","0.9938"
"412","0.2265","0.3183","0.0001485","0.9938"
"413","0.2281","0.3213","0.0001458","0.9961"
"414","0.2283","0.3219","0.0001432","0.9971"
"415","0.2287","0.3228","0.0001406","0.9981"
"416","0.228","0.3224","0.0001381","0.9997"
"417","0.2286","0.3235","0.0001355","1.001"
"418","0.2291","0.3245","0.0001331","1.002"
"419","0.2286","0.3243","0.0001307","1.003"
"420","0.2294","0.326","0.0001282","1.005"
"421","0.2291","0.326","0.0001259","1.006"
"422","0.2273","0.3235","0.0001236","1.006"
"423","0.2277","0.3244","0.0001214","1.007"
"424","0.226","0.3222","0.0001192","1.008"
"425","0.2257","0.3219","0.000117","1.009"
"426","0.2247","0.3211","0.0001149","1.01"
"427","0.2254","0.3221","0.0001128","1.011"
"428","0.2244","0.3208","0.0001107","1.011"
"429","0.2233","0.3196","0.0001087","1.012"
"430","0.223","0.319","0.0001067","1.011"
"431","0.2229","0.3192","0.0001048","1.013"
"432","0.2224","0.3188","0.0001029","1.013"
"433","0.2226","0.3193","0.0001011","1.014"
"434","0.222","0.3189","0.00009919","1.016"
"435","0.2234","0.3211","0.00009735","1.016"
"436","0.2232","0.3212","0.00009562","1.017"
"437","0.2235","0.3216","0.00009386","1.018"
"438","0.2223","0.3203","0.00009215","1.019"
"439","0.2223","0.3203","0.00009048","1.019"
"440","0.2218","0.3198","0.00008884","1.02"
"441","0.2215","0.319","0.00008723","1.018"
"442","0.2207","0.3167","0.00008563","1.014"
"443","0.2194","0.3152","0.0000841","1.016"
"444","0.2192","0.3155","0.00008255","1.018"
"445","0.2184","0.3146","0.00008104","1.019"
"446","0.2183","0.3148","0.00007954","1.02"
"447","0.2179","0.3148","0.00007811","1.021"
"448","0.2179","0.3151","0.0000767","1.022"
"449","0.216","0.3126","0.00007531","1.023"
"450","0.2174","0.3152","0.00007393","1.025"
"451","0.2171","0.3149","0.00007254","1.025"
"452","0.2172","0.3133","0.00007127","1.02"
"453","0.2156","0.3118","0.00006996","1.022"
"454","0.2157","0.3121","0.00006869","1.023"
"455","0.215","0.3118","0.00006744","1.025"
"456","0.2144","0.3114","0.00006622","1.027"
"457","0.2142","0.3102","0.00006502","1.024"
"458","0.2137","0.3099","0.00006383","1.026"
"459","0.2129","0.3093","0.00006267","1.027"
"460","0.2135","0.3104","0.00006152","1.028"
"461","0.2137","0.3102","0.00006041","1.026"
"462","0.2139","0.3109","0.0000593","1.028"
"463","0.2123","0.3086","0.00005821","1.028"
"464","0.2111","0.3065","0.00005717","1.027"
"465","0.211","0.3065","0.00005612","1.027"
"466","0.2121","0.3057","0.0000551","1.02"
"467","0.2102","0.3036","0.0000541","1.021"
"468","0.2093","0.3027","0.00005313","1.023"
"469","0.2094","0.3032","0.00005216","1.024"
"470","0.2086","0.302","0.00005119","1.024"
"471","0.2081","0.3016","0.00005028","1.025"
"472","0.2064","0.2993","0.00004936","1.026"
"473","0.2072","0.2997","0.00004846","1.023"
"474","0.206","0.2983","0.00004757","1.024"
"475","0.2051","0.2964","0.00004671","1.022"
"476","0.2037","0.2937","0.00004586","1.019"
"477","0.2038","0.2937","0.00004503","1.019"
